@relation 'Music: -C 6'

@attribute amazed-suprised {0,1}
@attribute happy-pleased {0,1}
@attribute relaxing-clam {0,1}
@attribute quiet-still {0,1}
@attribute sad-lonely {0,1}
@attribute angry-aggresive {0,1}
@attribute Mean_Acc1298_Mean_Mem40_Centroid numeric
@attribute Mean_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Mean_Mem40_Flux numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Mean_Acc1298_Std_Mem40_Centroid numeric
@attribute Mean_Acc1298_Std_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Std_Mem40_Flux numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Mean_Mem40_Centroid numeric
@attribute Std_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Std_Acc1298_Mean_Mem40_Flux numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Std_Mem40_Centroid numeric
@attribute Std_Acc1298_Std_Mem40_Rolloff numeric
@attribute Std_Acc1298_Std_Mem40_Flux numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute BH_LowPeakAmp numeric
@attribute BH_LowPeakBPM numeric
@attribute BH_HighPeakAmp numeric
@attribute BH_HighPeakBPM numeric
@attribute BHSUM1 numeric
@attribute BHSUM2 numeric
@attribute BHSUM3 numeric

@data
1,1,0,0,0,0,0.386208,0.411543,0.17695,0.703095,0.248662,0.366488,0.457457,0.534735,0.290636,0.569571,0.505225,0.406434,0.437462,0.449974,0.296292,0.507563,0.401713,0.667718,0.146524,0.210326,0.187739,0.368335,0.226865,0.274647,0.294979,0.390867,0.30321,0.181886,0.292539,0.277417,0.319903,0.199335,0.197365,0.274049,0.11841,0.215508,0.112499,0.186005,0.139326,0.181426,0.198568,0.209257,0.125766,0.096467,0.152928,0.13467,0.152543,0.11334,0.512514,0.224386,0.883962,0.310434,0.208707,0.48107,0.146576,0.251895,0.34616,0.378935,0.207165,0.123845,0.132115,0.140439,0.123255,0.105788,0.640068,0.190476,0.726188,0.180451,0.5956,0.741572,0.69818
0,0,0,0,0,1,0.110112,0.751686,0.255761,0.703326,0.209037,0.474362,0.477505,0.712747,0.290577,0.333275,0.576703,0.481274,0.655274,0.607984,0.394403,0.490404,0.198017,0.955337,0.12188,0.257419,0.472443,0.393992,0.218248,0.362385,0.344267,0.468818,0.300503,0.185227,0.242411,0.314132,0.364976,0.238256,0.073449,0.230663,0.064812,0.103347,0.140618,0.145839,0.090937,0.198187,0.162737,0.101858,0.060584,0.06614,0.088502,0.119543,0.103325,0.068439,0.377738,0.056654,0.857043,0.31751,0.184501,0.218058,0.104802,0.251449,0.203658,0.281578,0.149084,0.139224,0.168005,0.149751,0.139445,0.148201,0.228597,0.238095,0.350874,0.225564,0.325321,0.366281,0.382769
0,0,1,0,0,0,0.341875,0.130637,0.1148,0.442004,0.543993,0.27828,0.420637,0.304638,0.391427,0.390675,0.588218,0.198021,0.30714,0.339913,0.381435,0.475436,0.105034,0.071278,0.046241,0.146312,0.212971,0.145632,0.230437,0.248412,0.41363,0.695965,0.639713,0.471843,0.737825,0.828863,0.93228,0.451197,0.117131,0.135559,0.144065,0.377102,0.418875,0.2079,0.443791,0.415392,0.435235,0.60054,0.322752,0.25613,0.430651,0.425959,0.374325,0.258032,0.285764,0.190835,0.927825,0.491804,0.415849,0.160448,0.252669,0.251494,0.72614,0.820787,0.62506,0.520099,0.501851,0.68103,0.381677,0.33286,0.023315,0.253968,0.02308,0.240602,0.108157,0.111843,0.185092
1,0,0,0,0,0,0.446448,0.248162,0.247436,0.698855,0.363104,0.35935,0.571174,0.527351,0.402216,0.539359,0.572983,0.305839,0.650384,0.553565,0.335238,0.318683,0.350803,0.261719,0.211853,0.345014,0.337493,0.371855,0.403734,0.390594,0.324417,0.536072,0.447557,0.290155,0.343057,0.363892,0.408647,0.318293,0.372823,0.362673,0.431725,0.521373,0.552296,0.426167,0.488073,0.795527,0.382289,0.226245,0.338083,0.168512,0.233972,0.169461,0.279557,0.270906,0.694846,0.383325,1,0.497576,0.608805,0.72643,0.662644,0.489966,0.661554,0.778425,0.540725,0.396951,0.428912,0.387833,0.319142,0.304764,0.037766,0.52381,0.046374,0.496241,0.155373,0.062287,0.218369
0,0,1,1,0,0,0.296386,0.127809,0.00933,0.635878,0.463869,0.688768,0.316953,0.43862,0.439304,0.320924,0.627858,0.112591,0.430589,0.499594,0.301377,0.40352,0.077353,0.121476,0.022312,0.013143,0.070013,0.084515,0.036213,0.132054,0.124366,0.183795,0.276371,0.186046,0.249116,0.187498,0.220669,0.161983,0.049559,0.176468,0.109311,0.052961,0.219432,0.245807,0.160495,0.358002,0.21756,0.241314,0.241068,0.15982,0.145318,0.110177,0.100711,0.090463,0.320027,0.254283,0.946685,0.553989,0.2188,0.225973,0.111221,0.168712,0.21796,0.292369,0.21537,0.136771,0.21307,0.146119,0.082192,0.091633,0.017973,0.460317,0.006925,0.43609,0.160205,0.167206,0.194902
1,0,0,0,0,1,0.204129,0.075837,0.08246,0.626257,0.602485,0.337018,0.483266,0.39556,0.428265,0.254824,0.50434,0.245794,0.57573,0.47721,0.307439,0.335514,0.065859,0.043265,0.043942,0.167277,0.171374,0.055528,0.058638,0.119172,0.121371,0.232168,0.259817,0.157372,0.255222,0.232834,0.265589,0.177279,0.04226,0.055642,0.180756,0.173049,0.11131,0.145361,0.231455,0.164092,0.214359,0.120022,0.200593,0.080043,0.142524,0.141606,0.136232,0.076442,0.33233,0.224633,0.912013,0.506159,0.394948,0.13175,0.109875,0.137971,0.114179,0.21926,0.145472,0.112848,0.117819,0.113918,0.057185,0.050556,0.063962,0.190476,0,0.661654,0.188766,0.124051,0.20967
0,0,1,1,1,0,0.192543,0.06946,0.064996,0.369251,0.464419,0.614952,0.427388,0.655203,0.512752,0.548622,0.465315,0.465272,0.808243,0.410669,0.399695,0.502772,0.127383,0.142125,0.063261,0.198454,0.198103,0.263973,0.150148,0.20231,0.100945,0.316244,0.265451,0.230418,0.408644,0.43238,0.56139,0.402323,0.050036,0.119773,0.145532,0.29014,0.383904,0.411428,0.209858,0.281425,0.149105,0.190556,0.110777,0.218625,0.341862,0.267856,0.309521,0.201495,0.360001,0.374478,0.92177,0.581065,0.407158,0.417308,0.203767,0.249222,0.228141,0.347824,0.276653,0.229353,0.451063,0.309201,0.233271,0.328425,0.065107,0.444444,0.127395,0.421053,0.225309,0.098463,0.2443
0,0,1,1,1,0,0.120976,0.003173,0.064612,0.256114,0.838082,0.695995,0.515316,1,0.853415,0.675312,0.421978,0.224703,0.470484,0.506829,0.401574,0.269217,0.011042,0,0.119976,0.210775,0.136111,0.291109,0.049645,0.248938,0.112926,0.19181,0.254501,0.098153,0.496299,0.27708,0.395493,0.147803,0.06936,0.125286,0.289186,0.39715,0.366091,0.444694,0.326509,0.42295,0.364646,0.392313,0.298761,0.217767,0.443055,0.371482,0.418743,0.228728,0.363067,0.259087,0.923251,0.640329,0.478558,0.408364,0.187,0.482571,0.707873,0.640976,0.450467,0.352649,0.677741,0.481784,0.347333,0.380998,0.007549,0.142857,0.009946,0.135338,0.05023,0.055025,0.061573
0,0,1,0,0,0,0.237621,0.092345,0.106418,0.367348,0.742304,0.33316,0.431726,0.471343,0.37369,0.302135,0.44453,0.369822,0.540099,0.364083,0.335377,0.344071,0.066212,0.041964,0.042798,0.157162,0.1457,0.146432,0.065773,0.121788,0.088694,0.22676,0.234602,0.165693,0.262979,0.222469,0.269364,0.195523,0.114923,0.181579,0.149935,0.78871,0.707725,0.638144,0.204024,0.347459,0.234719,0.153905,0.13362,0.100976,0.133368,0.14185,0.138735,0.154032,0.326674,0.278001,0.9307,0.624403,0.504955,0.354199,0.20578,0.147287,0.150164,0.221939,0.213514,0.239292,0.215981,0.209818,0.117073,0.090866,0.079942,0.968254,0,0.917293,0.121421,0.24546,0.198887
0,1,1,0,0,0,0.2489,0.101394,0.051057,0.540173,0.425073,0.686623,0.330119,0.549519,0.29964,0.082914,0.330694,0.283446,0.574826,0.392995,0.398545,0.493185,0.132573,0.183874,0.049333,0.17424,0.213104,0.315556,0.207414,0.263161,0.341416,0.557822,0.49712,0.367517,0.528988,0.433927,0.634083,0.566808,0.079083,0.187827,0.135494,0.216114,0.238462,0.215014,0.408845,0.382766,0.366717,0.278614,0.214286,0.196942,0.20427,0.23021,0.312536,0.188692,0.361984,0.436066,0.924471,0.479756,0.368138,0.328528,0.248268,0.251971,0.601809,0.545787,0.400471,0.375489,0.461669,0.375649,0.221468,0.350979,0.066739,0.253968,0.013867,0.240602,0.226165,0.213229,0.225362
0,0,1,1,1,0,0.199713,0.078753,0.078721,0.598285,0.457559,0.613711,0.553324,0.585496,0.572175,0.533125,0.460109,0.314804,0.402613,0.347463,0.403677,0.449506,0.095287,0.110144,0.046703,0.268909,0.266422,0.325072,0.164785,0.175931,0.188888,0.274197,0.297934,0.214865,0.313397,0.299739,0.430726,0.317321,0.110366,0.198373,0.119408,0.382687,0.406032,0.374537,0.255046,0.253103,0.30055,0.266542,0.265779,0.23665,0.192629,0.175783,0.285886,0.161292,0.345789,0.258583,0.918416,0.415217,0.310754,0.391311,0.153741,0.108474,0.294703,0.41522,0.348082,0.243607,0.168522,0.216366,0.206526,0.246101,0.024832,0.698413,0.008367,0.661654,0.064588,0.204568,0.158458
0,0,0,0,0,1,0.482342,0.364644,0.214282,0.718607,0.183555,0.588237,0.594532,0.697,0.25777,0.400677,0.542884,0.388918,0.756755,0.466042,0.462512,0.304349,0.357324,0.42001,0.09081,0.27355,0.265429,0.477715,0.653666,0.466641,0.604242,0.721856,0.58845,0.369045,0.559296,0.520488,0.524853,0.360123,0.141377,0.191376,0.030997,0.111577,0.128497,0.220293,0.36524,0.284884,0.285498,0.17149,0.178231,0.084111,0.185303,0.177425,0.129928,0.070143,0.213382,0.205959,0.898859,0.326929,0.134211,0.356221,0.404656,0.328692,0.498934,0.450037,0.356623,0.140389,0.227043,0.207564,0.112461,0.172832,0.080337,0.174603,0.007248,0.639098,0.207596,0.021448,0.208962
1,1,0,0,0,0,0.491796,0.294328,0.080155,0.815661,0.31014,0.382095,0.425071,0.404959,0.32644,0.429637,0.494317,0.374194,0.634896,0.488844,0.354874,0.208137,0.161059,0.151862,0.036504,0.067828,0.040325,0.16135,0.086724,0.194473,0.135802,0.222924,0.197328,0.163005,0.269245,0.218903,0.287259,0.160549,0.14149,0.155903,0.145532,0.064641,0.106457,0.219563,0.208015,0.399816,0.194505,0.174974,0.17201,0.151707,0.27589,0.229217,0.184146,0.095657,0.263785,0.167914,0.935883,0.399276,0.194343,0.246058,0.307041,0.221437,0.308332,0.30688,0.181027,0.146252,0.202786,0.074086,0.106099,0.140133,0.167969,0.698413,0.022153,0.661654,0.161636,0.367744,0.337701
1,0,0,0,0,1,0.320856,0.484057,0.282193,0.684992,0.198043,0.728,0.383369,0.82804,0.627397,0.644455,0.63288,0.500037,0.457406,0.397454,0.246528,0.198595,0.495179,0.809033,0.241867,0.299457,0.239687,0.34321,0.170258,0.159554,0.097607,0.285533,0.162354,0.242558,0.434296,0.267112,0.286955,0.229516,0.102327,0.21813,0.110368,0.08979,0.158504,0.09327,0.033486,0.133191,0.121029,0.055722,0.01991,0.01799,0.031496,0.068934,0.127038,0.038832,0.194286,0.106356,0.84023,0.340462,0.194411,0.116955,0.031478,0.1162,0.077925,0.102287,0.027525,0.05218,0.05877,0.016755,0.033678,0.023303,0.283808,0.285714,0.289031,0.270677,0.328186,0.283433,0.390702
1,1,1,0,0,0,0.339213,0.142276,0.111976,0.507768,0.539968,0.331043,0.448442,0.328677,0.155441,0.244194,0.519682,0.233226,0.288585,0.289691,0.24159,0.200729,0.080177,0.074524,0.026493,0.072782,0.119454,0.111389,0.11006,0.145055,0.188619,0.372453,0.491386,0.322566,0.521497,0.473209,0.489978,0.309412,0.067105,0.113857,0.084596,0.465591,0.399202,0.188173,0.21368,0.26037,0.26792,0.267567,0.269715,0.23632,0.358744,0.242294,0.284512,0.193169,0.311875,0.205249,0.938453,0.486146,0.329825,0.185789,0.146814,0.10636,0.115896,0.462241,0.377505,0.289076,0.324928,0.275982,0.191678,0.238725,0.034041,0.238095,0.066152,0.225564,0.189642,0.188189,0.230126
0,0,1,1,1,0,0.177219,0.09428,0.057744,0.598074,0.609917,0.407134,0.42669,0.599855,0.418419,0.440296,0.53286,0.350279,0.570186,0.332508,0.26465,0.096553,0.079105,0.122766,0.033974,0.127026,0.147268,0.204354,0.035533,0.107253,0.100411,0.179618,0.156367,0.11198,0.218241,0.185805,0.366396,0.443275,0.090265,0.42509,0.200775,0.193447,0.328734,0.408249,0.134496,0.428682,0.259417,0.167107,0.185687,0.144967,0.227512,0.281317,0.398224,0.387884,0.365803,0.558132,0.919549,0.516221,0.436064,0.329498,0.154238,0.187313,0.237171,0.356888,0.280172,0.230666,0.311714,0.302436,0.390409,0.694808,0.00751,0.015873,0.01189,0.413534,0.044079,0.01214,0.050393
1,0,0,0,0,1,0.151238,0.071004,0.046799,0.399817,0.676829,0.378563,0.49338,0.460551,0.380062,0.440453,0.529364,0.341435,0.457487,0.436141,0.351271,0.44081,0.036921,0.089552,0.040905,0.042685,0.036095,0,0,0.078689,0.073191,0.129152,0.147204,0.077018,0.175468,0.131429,0.182685,0.151342,0.125039,0.143568,0.098979,1,0.546686,0.126499,0.223932,0.423691,0.202415,0.217418,0.227262,0.102199,0.135924,0.152963,0.137567,0.128616,0.329557,0.448456,0.926082,0.500894,0.348984,0.077131,0.042777,0.108487,0.14211,0.189755,0.106824,0.06702,0.0813,0.047836,0.056187,0.054895,0.013077,0.698413,0.003445,0.661654,0.050718,0.166921,0.133281
0,0,0,0,0,1,0.40361,0.674746,0.313551,0.625004,0.103109,0.442419,0.236738,0.654679,0.465977,0.696986,0.658671,0.503298,0.794876,0.681134,0.438103,0.456503,0.701513,0.852945,0.203316,0.273235,0.148964,0.207158,0.13172,0.151874,0.079635,0.184301,0.106471,0.084794,0.130869,0.143678,0.228626,0.114239,0.037281,0.15569,0.105436,0.027894,0.115578,0.057828,0.04789,0.013755,0.033701,0.039976,0.002435,0.006821,0.013351,0.015853,0.024911,0.01521,0.139806,0.072218,0.808128,0.490084,0.26213,0.161866,0,0.097394,0.040831,0.160757,0.049313,0.053822,0.023374,0.00243,0.0216,0.036967,0.596312,0.222222,0.722101,0.210526,0.647661,0.761041,0.740349
0,0,1,1,1,0,0.217179,0.092759,0.050142,0.469897,0.690951,0.247067,0.326204,0.636473,0.315725,0.606394,0.392588,0.140299,0.246492,0.152549,0.219567,0.399235,0.075699,0.075543,0.029606,0.232652,0.199167,0.296605,0.18131,0.206941,0.069295,0.275291,0.178711,0.176068,0.299618,0.44958,0.770534,0.585737,0.104208,0.256829,0.16426,0.204086,0.450753,0.444615,0.375308,0.399231,0.234843,0.284518,0.216712,0.284406,0.563991,0.459108,0.531088,0.550434,0.381668,0.45312,0.94834,1,0.331932,0.535957,0.278158,0.398237,0.212774,0.582073,0.404512,0.353751,0.542693,0.894092,1,1,0.080902,0.079365,0.117264,0.075188,0.653139,0.645356,0.850386
0,0,1,1,1,0,0.274217,0.126356,0.086199,0.17778,0.597121,0.325447,0.537095,0.492721,0.508289,0.437297,0.614573,0.606648,0.696318,0.422988,0.350617,0.284701,0.09193,0.065395,0.025051,0.064992,0.101171,0.08788,0.09845,0.208778,0.236976,0.387917,0.501353,0.313546,0.517686,0.550332,0.511472,0.312473,0.127593,0.09448,0.074909,0.182805,0.377516,0.151104,0.335002,0.505881,0.389486,0.487256,0.322566,0.342982,0.495572,0.538178,0.471985,0.208802,0.303428,0.200016,0.933182,0.732055,0.288174,0.170379,0.157621,0.179186,0.206799,0.369525,0.441453,0.252893,0.433047,0.3902,0.228677,0.203245,0.007498,0.603175,0,0.571429,0.040566,0.04833,0.038518
1,0,0,0,0,1,0.442679,0.331386,0.089249,0.777229,0.169083,0.43807,0.443036,0.449248,0.461741,0.52678,0.67873,0.586617,0.952998,0.473921,0.367985,0.522894,0.252562,0.252068,0.042831,0.091192,0.09642,0.204418,0.19234,0.208833,0.16487,0.335541,0.292417,0.239459,0.353859,0.26434,0.25204,0.205154,0.135632,0.230002,0.088529,0.090799,0.141712,0.292978,0.252208,0.317283,0.2699,0.182212,0.147602,0.152996,0.24247,0.166704,0.119462,0.098616,0.239566,0.194684,0.936754,0.474855,0.304031,0.362414,0.298105,0.257397,0.151355,0.345959,0.176584,0.164238,0.35803,0.148978,0.131521,0.109754,0.15305,0.507937,0.013781,0.481203,0.32444,0.102533,0.229085
1,0,0,0,0,1,0.429812,0.480625,0.381292,0.687593,0.315538,0.427629,0.28722,0.514143,0.325054,0.39832,0.612869,0.416709,0.536974,0.474104,0.445478,0.41911,0.419189,0.652831,0.346836,0.384266,0.335777,0.381266,0.352129,0.358109,0.257484,0.288011,0.284287,0.124392,0.314404,0.186667,0.197812,0.120576,0.371813,0.318622,0.254374,0.160309,0.138624,0.445595,0.452418,0.518648,0.275242,0.156526,0.075108,0.04093,0.052736,0.054067,0.057482,0.032617,0.36797,0.637912,0.865494,0.421639,0.172447,0.27157,0.312468,0.415921,0.26782,0.424616,0.241833,0.137196,0.226291,0.125979,0.052784,0.053259,0.260183,0.190476,0.220196,0.180451,0.354198,0.260055,0.363961
1,0,0,0,0,0,0.062345,0.128041,0.2296,0.668174,0.38257,0.629334,0.510871,0.60913,0.457346,0.638742,0.739638,0.590916,0.731701,0.511682,0.364486,0.27144,0.065166,0.581183,0.119954,0.248366,0.337809,0.253491,0.15389,0.153639,0.119212,0.213259,0.189197,0.093187,0.136789,0.19462,0.295051,0.185873,0.044094,0.106565,0.056182,0.129295,0.026664,0.061889,0.049788,0.07331,0.062986,0.024733,0.002611,0.011604,0.001605,0.017584,0.025322,0.030419,0.331613,0.199025,0.861965,0.314164,0.003593,0.10569,0.021577,0.024124,0.039731,0.147867,0.015604,0.044653,0.076356,0.049942,0.043377,0.064388,0.223645,0.253968,0.20356,0.240602,0.213986,0.237301,0.227472
0,0,0,0,0,1,0.41457,0.299236,0.189601,0.650312,0.333612,0.403536,0.40987,0.395865,0.260284,0.251511,0.341608,0.496998,0.68314,0.371761,0.363637,0.297016,0.323561,0.408087,0.123057,0.273084,0.405808,0.484304,0.482026,0.479581,0.557403,0.711589,0.704861,0.404122,0.563757,0.518525,0.405722,0.30394,0.155133,0.28673,0.067101,0.436145,0.397117,0.370759,0.632333,0.402724,0.373114,0.405172,0.420622,0.209368,0.306033,0.341016,0.198977,0.103525,0.40708,0.405084,0.86876,0.553654,0.592647,0.51431,0.6235,0.416699,0.865143,0.843644,0.459883,0.264218,0.394303,0.413518,0.152088,0.230626,0.069457,0.761905,0.118563,0.721805,0.184166,0.114981,0.25408
0,0,0,1,1,0,0.206089,0.117783,0.107243,0.394547,0.39075,0.579137,0.337191,0.69917,0.472766,0.413393,0.480207,0.318874,0.93081,0.70977,0.616001,0.431629,0.19323,0.255854,0.116115,0.20269,0.335166,0.342896,0.115127,0.108906,0.117254,0.328252,0.252082,0.142809,0.300085,0.279624,0.488136,0.350301,0.121922,0.192647,0.142362,0.308359,0.271448,0.527239,0.252285,0.267277,0.39697,0.307101,0.406966,0.28267,0.432635,0.599863,0.618337,0.320702,0.335726,0.493447,0.876078,0.503448,0.449703,0.537993,0.21093,0.190599,0.39624,0.782154,0.415408,0.464684,0.819948,0.652388,0.567314,0.741354,0.035757,0.650794,0,0.616541,0.107955,0.087516,0.100223
0,0,0,0,0,1,0.501849,0.294975,0.231802,0.64198,0.173722,0.444706,0.465647,0.567687,0.632964,0.676804,0.710546,0.55853,0.722982,0.594382,0.462067,0.48194,0.561918,0.413623,0.15318,0.347115,0.29324,0.678322,0.590736,0.43917,0.42768,0.586166,0.38117,0.30906,0.354198,0.351604,0.38087,0.231455,0.189626,0.166074,0.087648,0.140777,0.117029,0.164572,0.245323,0.266326,0.180449,0.158771,0.072685,0.062976,0.041706,0.057822,0.0924,0.046935,0.459191,0.175946,0.873029,0.353565,0.24592,0.37113,0.248889,0.383126,0.323661,0.397266,0.174134,0.17008,0.167046,0.157569,0.12338,0.116327,0.130291,0.142857,0,0.593985,0.124117,0.054702,0.142971
0,0,1,1,1,0,0.292817,0.14619,0.061348,0.337387,0.540275,0.239832,0.642218,0.445821,0.241687,0.419387,0.673013,0.195564,0.527369,0.425631,0.485422,0.713785,0.062565,0.064202,0.035481,0.071746,0.043268,0.068609,0.0806,0.150485,0.183905,0.350939,0.310278,0.163124,0.311839,0.346626,0.383107,0.239945,0.055192,0.078328,0.196489,0.315,0.191212,0.095485,0.215188,0.451755,0.261317,0.274238,0.189688,0.110972,0.207773,0.217631,0.280942,0.165858,0.307541,0.196367,0.932311,0.634759,0.331612,0.127882,0.119556,0.183285,0.176365,0.291536,0.199535,0.130612,0.211501,0.248387,0.176123,0.131713,0.004361,0.365079,0.002314,0.345865,0.019215,0.022403,0.016809
1,0,0,0,0,1,0.330817,0.215968,0.181999,0.815926,0.273732,0.341277,0.328512,0.597198,0.468064,0.456928,0.538266,0.484097,0.649992,0.277187,0.360347,0.42767,0.275116,0.326071,0.087069,0.22009,0.186306,0.265877,0.402698,0.397083,0.270724,0.447992,0.43088,0.241821,0.364409,0.220785,0.305492,0.201335,0.114184,0.129861,0.095867,0.04283,0.095517,0.118756,0.127238,0.22188,0.17562,0.114265,0.09615,0.048932,0.169831,0.055646,0.07095,0.040481,0.3071,0.295009,0.900427,0.360721,0.08012,0.104159,0.204762,0.178329,0.192393,0.309812,0.148406,0.132006,0.32685,0.069464,0.068758,0.060017,0.185348,0.031746,0.014181,0.030075,0.26364,0.013906,0.138939
0,0,1,1,0,0,0.146195,0.035167,0.034486,0.512909,0.704732,0.467791,0.422592,0.531635,0.288472,0.273891,0.528,0.161315,0.68034,0.344717,0.460027,0.38724,0.046334,0.021901,0.03305,0.170524,0.116012,0.190952,0.094125,0.129771,0.09457,0.231541,0.213657,0.118802,0.252066,0.280085,0.240668,0.16856,0.02666,0.042226,0.164553,0.208234,0.451791,0.317916,0.315733,0.194986,0.251862,0.122343,0.207604,0.116827,0.141347,0.145431,0.130785,0.110957,0.337085,0.232277,0.921291,0.493826,0.436321,0.292394,0.244541,0.177734,0.158163,0.337848,0.25611,0.165984,0.202134,0.223102,0.121685,0.117091,0.016254,0.666667,0.036615,0.631579,0.066237,0.120791,0.171833
0,0,1,1,1,0,0.124814,0.092139,0.064578,0.506833,0.535197,0.589194,0.508874,0.648214,0.517916,0.447698,0.570816,0.459852,0.873264,0.524177,0.270965,0.510095,0.118293,0.262192,0.044613,0.135254,0.177371,0.108502,0.132735,0.097865,0.087275,0.289002,0.245628,0.089295,0.166444,0.178637,0.292802,0.168237,0.16903,0.39487,0.233063,0.333115,0.368035,0.211012,0.335507,0.351183,0.475908,0.496306,0.382724,0.22347,0.262459,0.192787,0.454712,0.126513,0.722425,0.781809,0.924906,0.576972,0.526077,0.356,0.34201,0.286438,0.384048,0.659137,0.470525,0.207293,0.278686,0.17704,0.180991,0.199211,0.013967,0.031746,0.010028,0.030075,0.098539,0.03832,0.063768
1,0,0,0,0,0,0.392968,0.39736,0.16571,0.64773,0.257435,0.483412,0.346548,0.590712,0.402133,0.436843,0.454893,0.334015,0.79211,0.516608,0.431253,0.20371,0.465795,0.629453,0.095057,0.172031,0.232142,0.232645,0.142834,0.189542,0.2006,0.327238,0.324564,0.166797,0.298024,0.320213,0.463939,0.291983,0.129998,0.282487,0.052248,0.143136,0.062529,0.113128,0.080394,0.153345,0.202038,0.121884,0.093347,0.047876,0.110766,0.208727,0.280242,0.151758,0.337618,0.163121,0.9023,0.397445,0.116981,0.13879,0.097998,0.132435,0.163159,0.278259,0.138144,0.110289,0.154829,0.10867,0.11111,0.157417,0.316742,0.222222,0.408044,0.210526,0.402253,0.400142,0.433574
